file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,max_combo,playcount,approved_date,State
5a7f919b2040e20f21b0c304f3ebe4a9,Imagination (TV Size),Overdose,SPYAIR,Secre,1230643,2558471,90,204,4.0,9.2,9.2,6.0,5.06,555,11701,2020-10-12 19:23:54,1
78c0b4ec6d05619545ddf165b142aaac,Imagination (TV Size),Platter,SPYAIR,Secre,1230643,2558472,90,204,3.0,8.0,8.0,4.0,3.17,446,9109,2020-10-12 19:23:54,1
e301eaa3922b9e68dc344e6134868137,Imagination (TV Size),Rain,SPYAIR,Secre,1230643,2558473,90,204,3.8,9.0,9.0,5.0,4.44,548,7282,2020-10-12 19:23:54,1
357d50737a53ea61248003e4f94448b7,Imagination (TV Size),Salad,SPYAIR,Secre,1230643,2558474,90,204,2.5,7.0,7.0,3.0,2.47,378,9460,2020-10-12 19:23:54,1
4bc0403ef05a23580603cb4efdba1790,Re:Call,Time Leap,Shimotsuki Haruka,-Luminate,1162820,2425599,151,93,5.2,9.3,9.3,7.0,5.27,666,3745,2020-10-14 02:45:10,1
8be689d74ab48ad3ce50d9b41562b62d,Re:Call,Overdose,Shimotsuki Haruka,-Luminate,1162820,2426215,151,93,4.5,9.2,9.2,6.0,4.72,666,5302,2020-10-14 02:45:10,1
f37d871ab9becde22651c5b29c9f5885,Re:Call,Rain,Shimotsuki Haruka,-Luminate,1162820,2444831,151,93,4.0,9.0,9.0,5.0,3.83,573,3493,2020-10-14 02:45:10,1
2763d2798922c256b70847e13b9f7fc7,Re:Call,Platter,Shimotsuki Haruka,-Luminate,1162820,2600528,151,93,3.5,8.0,8.0,4.0,2.86,475,3790,2020-10-14 02:45:10,1
1e5cd1a30558b96819425a18118b59af,Re:Call,Cup,Shimotsuki Haruka,-Luminate,1162820,2602742,151,93,2.5,6.0,6.0,3.0,1.5,390,2827,2020-10-14 02:45:10,1
09b52469b309f7a6ded8ef0d97c58a4d,Re:Call,Salad,Shimotsuki Haruka,-Luminate,1162820,2602743,151,93,3.0,7.0,7.0,3.0,2.12,429,2908,2020-10-14 02:45:10,1
876e2e8407a642db99fc7ffe908a80d1,Deal with the devil (TV Size),Overdose,Tia,Nelly,829766,1738407,96,142,3.8,9.6,9.6,8.0,5.16,606,14194,2020-10-14 13:27:19,1
dc4b251e5d8078c9766084f490625646,Deal with the devil (TV Size),Du5t's Rain,Tia,Nelly,829766,1885603,96,142,3.5,9.1,9.1,7.0,4.08,572,13411,2020-10-14 13:27:19,1
b1c664a9389f1f964ed8e2a136280041,Deal with the devil (TV Size),Platter,Tia,Nelly,829766,1885898,96,142,3.3,8.0,8.0,6.0,2.82,399,17425,2020-10-14 13:27:19,1
e4a7126e54a28dc0fdfa1aee31af5a9f,Deal with the devil (TV Size),Reimu's Salad,Tia,Nelly,829766,1885899,95,142,3.0,7.0,7.0,5.0,2.28,347,17767,2020-10-14 13:27:19,1
e1804145a9591bda08522e198cf978fc,Deal with the devil (TV Size),Sanyi's Cup,Tia,Nelly,829766,2262983,96,142,2.5,6.0,6.0,4.0,1.61,256,34381,2020-10-14 13:27:19,1
d231d6c52253903f17a410d82ed6e477,Deal with the devil (TV Size),Greaper's Light Rain,Tia,Nelly,829766,2295326,96,142,3.4,8.6,8.6,6.5,3.23,499,10135,2020-10-14 13:27:19,1
848db728b0f420e38557b888174ed8ae,"Netaminity Theatre ""666""",Eternal Jealousy Theatre,ShinRa-Bansho,Spectator,1218948,2536126,273,170,4.1,9.3,9.3,6.0,5.78,1520,5644,2020-10-18 08:26:18,1
ebe7c4e5b025def3831e114f48449a70,"Netaminity Theatre ""666""",Specuu's Rain,ShinRa-Bansho,Spectator,1218948,2608016,273,170,3.9,9.0,9.0,5.0,4.48,1397,7039,2020-10-18 08:26:18,1
c2b4fa123c1821d779f557335018ee4d,Rattlesnake,Collab Overdose,Teminite & Evilwave,Absolute Zero,1147605,2396300,208,150,4.0,9.3,9.3,6.0,5.32,1371,3376,2020-10-18 15:03:52,1
5739d594d08d7be30dbb9ef8d4f95187,Rattlesnake,Collab Rain,Teminite & Evilwave,Absolute Zero,1147605,2396301,208,150,4.0,9.0,9.0,5.0,4.37,1089,3673,2020-10-18 15:03:52,1
7a8ddd8cc2a178f8b43ff97c37676cfd,Rattlesnake,Collab Salad,Teminite & Evilwave,Absolute Zero,1147605,2396302,208,150,3.0,7.0,7.0,4.0,2.5,693,3718,2020-10-18 15:03:52,1
51aca81f0f19f52b93f8e5396b4f4f51,Rattlesnake,Cup,Teminite & Evilwave,Absolute Zero,1147605,2396303,208,150,2.5,6.0,6.0,4.0,1.72,574,3358,2020-10-18 15:03:52,1
2c2b7ac46240de49a55fdb150c76c058,Rattlesnake,Hyperion's Platter,Teminite & Evilwave,Absolute Zero,1147605,2396304,208,150,3.5,8.0,8.0,5.0,3.18,928,4582,2020-10-18 15:03:52,1
ad9301fdd9a5fd8f9a9e2087964ec42e,Amnolys,Platter,onoken,Syamu,1231970,2561057,113,180,3.0,8.0,8.0,5.0,3.05,538,4618,2020-10-19 04:04:12,1
462b987c7deeee9e900980eb03dfd16d,Amnolys,Rain,onoken,Syamu,1231970,2561058,113,180,3.8,9.0,9.0,6.0,4.19,692,4357,2020-10-19 04:04:12,1
25394ab7545eaf036b41ac91b4d59f67,Amnolys,Salad,onoken,Syamu,1231970,2566781,113,180,2.5,7.0,7.0,4.0,2.1,362,2566,2020-10-19 04:04:12,1
a396ee24d5ec12501fe90f597e63ca62,Amnolys,Cup,onoken,Syamu,1231970,2567238,113,180,2.0,6.0,6.0,3.0,1.58,293,2503,2020-10-19 04:04:12,1
853a7667640cd623688930a98a15c351,Amnolys,Jemzuu's Anomaly,onoken,Syamu,1231970,2578171,113,180,4.0,9.4,9.4,7.0,5.89,880,5977,2020-10-19 04:04:12,1
5f6c693f7245fd99fbe97084d3516749,DEEP BLUE TOWN e Oide yo,Overdose,team Umifure,Spectator,1264612,2628323,195,160,4.0,9.4,9.4,6.0,5.39,1165,7804,2020-10-23 01:41:12,1
420826a26a7f061c21715958aeb8b4b3,DEEP BLUE TOWN e Oide yo,Platter,team Umifure,Spectator,1264612,2628324,195,160,3.5,8.0,8.0,4.0,3.03,783,7219,2020-10-23 01:41:12,1
385386de1ab34f8216bb160bcfefb5b8,DEEP BLUE TOWN e Oide yo,Rain,team Umifure,Spectator,1264612,2628325,195,160,4.0,9.0,9.0,5.0,4.07,1093,6949,2020-10-23 01:41:12,1
256c919fea02709c7ec2dae967cecb5e,DEEP BLUE TOWN e Oide yo,Salad,team Umifure,Spectator,1264612,2628326,195,160,3.0,7.0,7.0,3.0,2.36,652,4402,2020-10-23 01:41:12,1
ebd0c8599e15ef344d20401567517ba0,DEEP BLUE TOWN e Oide yo,Cup,team Umifure,Spectator,1264612,2628487,195,160,2.0,6.0,6.0,2.0,1.56,477,4159,2020-10-23 01:41:12,1
b1d5e8fb9bc9ceb55f6793a78791f3af,Euphorium,White Memory,Suzuyu,-Joakh,1254692,2607602,275,186,4.2,9.5,9.5,6.0,5.71,1881,5221,2020-10-23 06:45:47,1
e3e3861747ec1cb82292e6bbe49b25a9,Euphorium,Spec's Rain,Suzuyu,-Joakh,1254692,2617241,273,186,4.0,9.1,9.1,5.0,4.47,1469,3439,2020-10-23 06:45:47,1
48a56cbd01b5741a65a8aa4751a35d4e,Memory Of Sunrise,Cup,nora2r,JBHyperion,1158978,2418467,128,180,2.0,6.0,6.0,3.0,1.66,371,2359,2020-10-23 07:21:18,1
b8cac8579430fd7332bbaebbadbe74a3,Memory Of Sunrise,Rain,nora2r,JBHyperion,1158978,2418468,127,180,3.0,9.0,9.0,6.0,4.05,843,3547,2020-10-23 07:21:18,1
13bf479b9b7694cdafaa780c6f274d54,Memory Of Sunrise,Jemzuu's Salad,nora2r,JBHyperion,1158978,2418858,128,180,2.5,7.0,7.0,4.0,2.32,459,2341,2020-10-23 07:21:18,1
3813dfc56ed2c3e2e508e1a472526242,Memory Of Sunrise,Platter,nora2r,JBHyperion,1158978,2470244,127,180,2.8,8.0,8.0,5.0,2.97,724,3925,2020-10-23 07:21:18,1
7bc35c98a9573b53c24c9c0c8b408029,Memory Of Sunrise,Overdose,nora2r,JBHyperion,1158978,2598209,127,180,3.0,9.3,9.3,7.0,5.38,912,3196,2020-10-23 07:21:18,1
55bdc184df10dd616d62d616b61e3b04,Junjou Armeria,Specuu's Rain,ShinRa-Bansho,Jemzuu,1220848,2545171,266,175,4.0,9.0,9.0,6.0,4.37,1345,3340,2020-10-23 16:43:55,1
6c3c68ee80b6e1e0ab8798d76150a851,Junjou Armeria,Fragile Cherry Blossom,ShinRa-Bansho,Jemzuu,1220848,2657936,266,175,4.2,9.4,9.4,6.0,5.78,1508,2386,2020-10-23 16:43:55,1
9796784b79de27e69f702fec379d4644,Humanoid,Paranoid,ZUTOMAYO,Jemzuu,1052572,2199689,240,159,4.2,9.5,9.5,6.0,5.95,1698,7219,2020-10-23 18:23:34,1
b20cb546c902c0c015f257e662e0cfae,Humanoid,Rain,ZUTOMAYO,Jemzuu,1052572,2200365,240,159,3.8,9.0,9.0,6.0,4.58,1501,5608,2020-10-23 18:23:34,1
f87b74c64ea49a45256dc45013290145,Humanoid,Salad,ZUTOMAYO,Jemzuu,1052572,2210619,240,159,3.0,7.0,7.0,4.0,2.51,885,8695,2020-10-23 18:23:34,1
c8a2673efab8a7fb9d91345b10af740b,Humanoid,Cup,ZUTOMAYO,Jemzuu,1052572,2237308,240,159,2.5,6.0,6.0,3.0,1.65,735,7957,2020-10-23 18:23:34,1
7533992d1fd04226adfc478606b6c28f,Humanoid,Imai Lisa & Du5t's Platter,ZUTOMAYO,Jemzuu,1052572,2241108,240,159,3.4,8.0,8.0,5.0,3.26,1287,9424,2020-10-23 18:23:34,1
683daad3785453763a96ef9d603d304f,Humanoid,Liyac's Overdose,ZUTOMAYO,Jemzuu,1052572,2552702,240,159,3.7,9.4,9.4,6.0,5.03,1620,4699,2020-10-23 18:23:34,1
a358dfc795a657e1e5b5290da5b7912a,Gotoubun no Kimochi,Overdose,Nakanoke no Itsutsugo,Imai Lisa,953441,1990714,217,175,3.8,9.2,9.2,7.0,4.85,1353,3133,2020-10-24 13:42:52,1
1354ed232d0c8a7644fd2f81e176ef6f,Gotoubun no Kimochi,Hexuluous' Rain,Nakanoke no Itsutsugo,Imai Lisa,953441,2022835,217,175,3.5,9.0,9.0,6.0,4.26,1322,3070,2020-10-24 13:42:52,1
9924d85585c50e974ddce59e2e4d31fe,Gotoubun no Kimochi,Sc4's Platter,Nakanoke no Itsutsugo,Imai Lisa,953441,2086278,217,175,3.2,8.0,8.0,5.0,3.14,979,5932,2020-10-24 13:42:52,1
051db7b351c3bf67b2e15c88df2ae48b,Gotoubun no Kimochi,Cup,Nakanoke no Itsutsugo,Imai Lisa,953441,2089188,217,175,2.6,6.0,6.0,3.0,1.94,635,17299,2020-10-24 13:42:52,1
43e84a31857520f02285009e6b72bbe5,Gotoubun no Kimochi,Salad,Nakanoke no Itsutsugo,Imai Lisa,953441,2440910,217,175,2.9,7.0,7.0,4.0,2.48,713,7804,2020-10-24 13:42:52,1
13e0cc63156d84fdda1fad4ed07935b6,I'M A BELIEVER (TV Size),Rain,SPYAIR,Dako,1158846,2422783,89,194,4.0,9.0,9.0,6.0,4.18,601,6481,2020-10-24 15:03:04,1
f18d4765368b5c97c2294e132a334c90,I'M A BELIEVER (TV Size),Overdose,SPYAIR,Dako,1158846,2423099,89,194,4.2,9.3,9.3,6.0,5.33,630,9910,2020-10-24 15:03:04,1
b58ae80a0c051bc5ebd3aa0bb700dcf1,I'M A BELIEVER (TV Size),Platter,SPYAIR,Dako,1158846,2423428,89,194,3.5,8.0,8.0,5.0,3.17,468,6652,2020-10-24 15:03:04,1
746c6064e746f4ca9682b55d9e5d6e8f,I'M A BELIEVER (TV Size),Cup,SPYAIR,Dako,1158846,2511069,89,194,2.5,6.0,6.0,3.0,1.7,290,7525,2020-10-24 15:03:04,1
687de997d4a1560d7a6b3aa3418e4123,I'M A BELIEVER (TV Size),Rew's Salad,SPYAIR,Dako,1158846,2522109,89,194,3.0,7.0,7.0,4.0,2.36,388,5347,2020-10-24 15:03:04,1
4f9583365910d5ac97a9c9e362cc54b7,Somebody That I Used to Know (feat. Kimbra),Nobody,Gotye,wonjae,1275097,2649420,242,129,3.8,8.0,8.0,5.0,2.85,863,35839,2020-10-26 21:45:15,1
283e3242c3a3d23282807b983c015319,"Feelin Sky (Camellia's ""200step"" Self-remix)",Overdrive,Camellia,Spectator,713891,1508761,370,200,4.0,9.8,9.8,5.0,7.44,2875,7507,2020-10-29 14:24:01,1
c00d09201c98c2f3a48591c86dc3d2a3,"Koi, Hitokuchi.",Cup,Yuizuki Sora,amulet-pp,1264982,2629042,100,190,2.0,6.0,6.0,2.0,1.63,316,3034,2020-10-29 14:42:38,1
6bc02014d68dcc8b4c180251beeaa73c,"Koi, Hitokuchi.",Platter,Yuizuki Sora,amulet-pp,1264982,2629044,100,190,4.0,8.0,8.0,4.0,3.17,441,4996,2020-10-29 14:42:38,1
7ac7ff33095da8ea90a81603d0476418,"Koi, Hitokuchi.",Rain,Yuizuki Sora,amulet-pp,1264982,2629045,100,190,4.0,9.0,9.0,5.0,4.28,553,2422,2020-10-29 14:42:38,1
aa8e9713f4a1d06acd875d962872efa5,"Koi, Hitokuchi.",Salad,Yuizuki Sora,amulet-pp,1264982,2629046,100,190,3.0,7.0,7.0,3.0,2.26,382,3178,2020-10-29 14:42:38,1
e238aa7b1e06aa1957018df38ae87852,"Koi, Hitokuchi.",Syamu's Overdose,Yuizuki Sora,amulet-pp,1264982,2629996,100,190,4.2,9.3,9.3,6.0,5.08,600,2944,2020-10-29 14:42:38,1
3963c35ccb7d6250bc76254b15f419c0,Vtyurilas',Rain,dora,Imai Lisa,1249522,2596981,120,78,4.1,9.1,9.1,6.0,4.51,637,7435,2020-11-01 09:21:48,1
452e406c0767b22206d3d876b5fb31c3,Vtyurilas',Platter,dora,Imai Lisa,1249522,2598047,120,78,3.6,8.1,8.1,5.0,3.19,562,9568,2020-11-01 09:21:48,1
3863b446eea6cb6b41c7ae06f2bae39a,Vtyurilas',Salad,dora,Imai Lisa,1249522,2598059,120,78,3.1,7.1,7.1,4.0,2.45,402,12502,2020-11-01 09:21:48,1
933ff04a3b22cf9b4dd90f9a1979010b,Vtyurilas',Cup,dora,Imai Lisa,1249522,2605130,120,78,2.6,6.1,6.1,3.0,1.64,304,23968,2020-11-01 09:21:48,1
ed12b71bcbdf6d74f4697899f38abe78,Fantasy,Crowley Spec's Overdose,THE ORAL CIGARETTES,Spectator,1272807,2644860,258,120,4.5,9.0,8.7,6.0,4.98,1435,3016,2020-11-01 15:43:00,1
ac932e282cdcbbb074780acc1edd5419,Fantasy,Rain,THE ORAL CIGARETTES,Spectator,1272807,2645195,258,120,4.0,9.0,9.0,5.0,4.35,1234,3583,2020-11-01 15:43:00,1
3fa67532d5cbc2aed2dc7e5eb57a8a18,Tonari Au,Everlasting Downpour of Melancholy,THE ORAL CIGARETTES,Crowley,1172087,2444687,261,140,4.0,8.6,8.6,6.0,4.86,1699,3322,2020-11-03 15:04:10,1
084777a482bd23999173ce2ccbc09581,Tonari Au,Crowley & MomoX's Rain,THE ORAL CIGARETTES,Crowley,1172087,2452383,261,140,4.0,8.4,8.4,5.0,4.18,1513,4978,2020-11-03 15:04:10,1
44e379c589f43db0db43308956e53be3,envidia,danse macabre,Nekomata Gekidan,Crowley,1235727,2568808,311,134,5.2,9.2,9.2,5.0,6.18,2150,3115,2020-11-03 15:04:16,1
4545242587cc3e943a4daf780a40e92f,Fury Heart,Cup,Brad Breeck,Chatie,1023839,2141705,36,109,2.5,6.0,6.0,3.0,1.36,109,10495,2020-11-04 02:00:30,1
fb74122d776fa530f9c46da54dc9f6a5,Fury Heart,Salad,Brad Breeck,Chatie,1023839,2141706,36,109,3.0,7.0,7.0,4.0,1.82,118,7534,2020-11-04 02:00:30,1
ba519693125f290aaae434c89f29c227,Fury Heart,Platter,Brad Breeck,Chatie,1023839,2150725,36,109,3.5,8.0,8.0,5.0,2.44,132,19108,2020-11-04 02:00:30,1
f08d239bbb137642d68cfab441cce1c3,Waffle Wave,Platter,MYLK,autofanboy,1154876,2410238,209,170,3.2,8.2,8.2,5.0,3.02,1026,4753,2020-11-05 15:24:17,1
7df1fa451f4fec86ce8da2ace923d7ae,Waffle Wave,Rain,MYLK,autofanboy,1154876,2410239,209,170,3.8,9.2,9.2,6.0,4.24,1429,3259,2020-11-05 15:24:17,1
75ef9db00c514d3db784f17137f5d673,Waffle Wave,Himiko's Rain,MYLK,autofanboy,1154876,2410468,204,170,4.0,9.2,9.2,6.0,4.39,1365,1621,2020-11-05 15:24:17,1
767da3daa393dae807252b9665ed1e2e,Waffle Wave,Himiko's Salad,MYLK,autofanboy,1154876,2410469,204,170,2.8,7.0,7.0,4.0,2.49,800,5383,2020-11-05 15:24:17,1
791afd73059524a782a0141b69d96885,Waffle Wave,Sinnoh's Overdose,MYLK,autofanboy,1154876,2411160,209,170,4.0,9.3,9.3,6.0,5.36,1473,3475,2020-11-05 15:24:17,1
87fda44e446d5c11e3d62f7890aabe81,Ano Yume o Nazotte,Sukidayo,YOASOBI,Spectator,1259298,2617831,238,180,4.2,9.2,9.2,6.0,5.04,1003,6472,2020-11-05 23:24:33,1
381e30a1f8d94cb6c17071f555d562d8,Ano Yume o Nazotte,Platter,YOASOBI,Spectator,1259298,2619392,238,180,3.8,8.0,8.0,5.0,3.19,897,8650,2020-11-05 23:24:33,1
9610c6ffdf8e14fa72b3f26716e13a0a,Ano Yume o Nazotte,Greaper's Salad,YOASOBI,Spectator,1259298,2626325,238,180,3.2,7.0,7.0,4.0,2.42,794,8038,2020-11-05 23:24:33,1
16c41a67ad1ff178e86d0b4b961fd176,Ano Yume o Nazotte,Jemzuu's Rain,YOASOBI,Spectator,1259298,2628927,238,180,4.0,8.7,8.7,6.0,4.19,1247,6463,2020-11-05 23:24:33,1
ee02090c8763735d9948e7b6e13b24de,ICHIBANBOSHI*ROCKET,INTERSTELLAR,Umeboshi Chazuke,Jemzuu,1258751,2616561,133,234,4.2,9.6,9.6,6.0,6.6,1263,10045,2020-11-07 08:03:45,1
24d7e08c531317db577fe221dae2bbcd,ICHIBANBOSHI*ROCKET,TASUKE'S OVERDOSE,Umeboshi Chazuke,Jemzuu,1258751,2620103,133,234,3.8,9.5,9.5,6.5,6.6,1390,36091,2020-11-07 08:03:45,1
94cc0c8310ba1e5d29dd16a994ee3ec8,ICHIBANBOSHI*ROCKET,OVERDOSE,Umeboshi Chazuke,Jemzuu,1258751,2629646,133,234,4.0,9.4,9.4,6.0,5.8,1220,6715,2020-11-07 08:03:45,1
2aa15f5b2212cd618b1a68a5bdb0ea4d,ICHIBANBOSHI*ROCKET,RAIN,Umeboshi Chazuke,Jemzuu,1258751,2633232,133,234,3.8,9.2,9.2,6.0,4.51,1125,6922,2020-11-07 08:03:45,1
60e13b2d1750c6fdc0518f00597f4478,ICHIBANBOSHI*ROCKET,PLATTER,Umeboshi Chazuke,Jemzuu,1258751,2636873,133,234,3.4,8.2,8.2,5.0,3.54,828,5923,2020-11-07 08:03:45,1
f0311e7d3c330e4c87c29035957cacc8,ICHIBANBOSHI*ROCKET,CUP,Umeboshi Chazuke,Jemzuu,1258751,2641009,133,234,2.5,6.2,6.2,3.0,1.91,546,4735,2020-11-07 08:03:45,1
a5419e771f4a09c4fcaa9721e2356ad7,ICHIBANBOSHI*ROCKET,SALAD,Umeboshi Chazuke,Jemzuu,1258751,2641010,133,234,3.0,7.2,7.2,4.0,2.66,651,5383,2020-11-07 08:03:45,1
a65bfa16014bc0a597941cb359fa8021,Mad Halloween,Haunted,IAHN,Jemzuu,1280183,2659329,128,180,4.5,9.5,9.5,7.0,6.18,940,5806,2020-11-07 20:45:34,1
eb69c6abae78d12a0643f1b3d8956345,Mad Halloween,Spec's Overdose,IAHN,Jemzuu,1280183,2659330,128,180,4.2,9.3,9.3,6.0,5.54,779,5356,2020-11-07 20:45:34,1
f03f11754fbc41b9563d16b4a2a4d2cf,Mad Halloween,Daletto's Rain,IAHN,Jemzuu,1280183,2663266,128,180,4.0,9.0,9.0,5.0,4.23,829,6994,2020-11-07 20:45:34,1
1c1c972517a4f75a16c4a2acc2d14289,Mad Halloween,Dako's Platter,IAHN,Jemzuu,1280183,2665416,128,180,3.5,8.0,8.0,4.0,3.0,594,10747,2020-11-07 20:45:34,1
a7cde3ec17e562ea32ed7cb9720ce78d,Mad Halloween,Cup,IAHN,Jemzuu,1280183,2665503,128,180,2.5,6.0,6.0,2.0,1.68,387,5068,2020-11-07 20:45:34,1
30864882b612cde789d4dd95f2059eec,Mad Halloween,Salad,IAHN,Jemzuu,1280183,2665504,128,180,3.0,7.0,7.0,3.0,2.45,483,4348,2020-11-07 20:45:34,1
9960d8d1d02af4e9a4c68b7e02ed8146,Sendan Life,Vitreous Flower,Remo Prototype (CV: Hanamori Yumiri),rew0825,531308,1126008,232,227,3.8,9.6,9.6,6.3,5.64,1267,9820,2020-11-09 09:36:05,4
1ad09b2ef5091c48c059c943fdf9a222,Rainbow after snow,Rainbow,Nekomata Master feat. Hayashi Momoko,Nakano Ichika,273781,626437,122,179,4.0,9.3,9.3,6.0,4.94,917,2035,2020-11-09 09:36:40,4
40f1a2da88783792af2ce4d3234391cf,Rainbow after snow,GAMI's Rain,Nekomata Master feat. Hayashi Momoko,Nakano Ichika,273781,751519,122,179,4.0,8.0,9.0,6.0,4.47,753,1405,2020-11-09 09:36:40,4
d6583d7a73414bf507acff104aecdb47,Rainbow after snow,Salad,Nekomata Master feat. Hayashi Momoko,Nakano Ichika,273781,808207,122,179,3.5,7.0,7.0,4.0,2.01,464,1981,2020-11-09 09:36:40,4
0a572f6c4f139db32926861b50e79920,Rainbow after snow,Platter,Nekomata Master feat. Hayashi Momoko,Nakano Ichika,273781,818529,122,179,3.5,8.0,8.0,5.0,3.15,685,1720,2020-11-09 09:36:40,4
96ad6024fea45ea03ed2ffaea444314d,Rainbow after snow,Rain,Nekomata Master feat. Hayashi Momoko,Nakano Ichika,273781,839745,122,179,4.0,9.0,9.0,6.0,4.0,788,1657,2020-11-09 09:36:40,4
8424441684e568e8c43d0600d1a8d1d7,Rainbow after snow,STAC's Cup,Nekomata Master feat. Hayashi Momoko,Nakano Ichika,273781,1012765,114,179,3.0,6.0,6.0,5.0,1.51,336,2323,2020-11-09 09:36:40,4
a8f7f628442108eb0569ebc8bcce1a06,Anti the EuphoriaHOLiC,Don't Forget the Light that Led You,"storyteller(cosMo x GAiA) feat. IA, Kagamine Rin",Memoriola,788287,1654555,251,180,4.0,9.8,9.8,6.0,7.93,2345,3421,2020-11-09 09:39:04,4
3e9f012668f9f983b7b2a0bee6e47948,Last Resort,VIVID,xi,Zyzyx,978628,2048040,120,252,4.3,9.9,9.9,6.0,9.07,1409,4033,2020-11-09 09:39:37,4
f4f141464f49d26d2fbf942f6d8095a0,Last Resort,HEAVENLY,xi,Zyzyx,978628,2049126,120,252,4.2,9.8,9.8,6.0,8.59,1342,3529,2020-11-09 09:39:37,4
686f83eda53b0a9cb75ee1b4a0078496,Last Resort,MAXIMUM,xi,Zyzyx,978628,2057510,120,252,4.1,9.7,9.7,6.0,7.78,1322,4573,2020-11-09 09:39:37,4
397b650afab90645caa1284c082bf78c,Koiiro Recipe (Cut Ver.),Kukkai's Overdose,solfa feat. Ceui,-Luminate,918591,1918174,153,153,4.1,9.4,9.4,6.0,5.5,1137,2719,2020-11-10 16:42:33,1
9be40fa5dab618771af0b187c359698a,Koiiro Recipe (Cut Ver.),Marshmallow,solfa feat. Ceui,-Luminate,918591,1918175,153,153,4.2,9.5,9.5,6.0,6.42,1191,9307,2020-11-10 16:42:33,1
1e0420bcb257ff72adfa812204df18e1,Koiiro Recipe (Cut Ver.),Overdose,solfa feat. Ceui,-Luminate,918591,1918176,153,153,4.0,9.3,9.3,6.0,5.04,1104,3196,2020-11-10 16:42:33,1
1b414dd385710370a5c85d98339c3b91,Koiiro Recipe (Cut Ver.),Rain,solfa feat. Ceui,-Luminate,918591,2173258,153,153,3.8,9.0,9.0,5.0,4.13,1018,2314,2020-11-10 16:42:33,1
b64dd055cc03051b701d46b862a97bff,Koiiro Recipe (Cut Ver.),Rew's Overdose,solfa feat. Ceui,-Luminate,918591,2175326,153,153,4.0,9.2,9.2,6.0,4.77,1060,2359,2020-11-10 16:42:33,1
515f2fa810c2df36bb44ee6c83faf4d1,Koiiro Recipe (Cut Ver.),Platter,solfa feat. Ceui,-Luminate,918591,2175951,153,153,3.5,8.2,8.2,4.0,3.03,868,6067,2020-11-10 16:42:33,1
1c3ce054e052270dcf372500e3d69a8a,Koiiro Recipe (Cut Ver.),Rewkai's Rain,solfa feat. Ceui,-Luminate,918591,2176853,153,153,3.8,9.0,9.0,5.0,4.07,1026,2746,2020-11-10 16:42:33,1
c654089e9e65b4e0d0e56ee086c6572a,Koiiro Recipe (Cut Ver.),Salad,solfa feat. Ceui,-Luminate,918591,2176946,153,153,3.0,7.2,7.2,3.0,2.48,723,5149,2020-11-10 16:42:33,1
332e09a29204ff26a75828b0becce5ca,Koiiro Recipe (Cut Ver.),Cup,solfa feat. Ceui,-Luminate,918591,2177697,153,153,2.5,6.1,6.1,3.0,1.74,567,4915,2020-11-10 16:42:33,1
21739e071e39ec80513e70aad9f82736,Starlight Express,Nely's NOVICE,ginkiha,Equim,468895,1016239,96,200,3.0,6.5,6.5,4.0,2.25,364,3844,2020-11-11 18:17:17,4
d713d3221155217e356482470c26780b,Starlight Express,EXHAUST,ginkiha,Equim,468895,1018663,96,200,4.0,9.0,9.0,6.0,3.93,780,2791,2020-11-11 18:17:17,4
04062123ed258891573295311db29835,Starlight Express,Hyperion's ADVANCED,ginkiha,Equim,468895,1019065,96,200,3.5,8.0,8.0,5.0,3.49,624,2242,2020-11-11 18:17:17,4
68843cfe8dd345f795d235c4ca618f14,Starlight Express,INFINITE,ginkiha,Equim,468895,1024880,96,200,4.0,9.6,9.6,7.0,6.03,892,4879,2020-11-11 18:17:17,4
5656adb724a8e6f02327502eb8d76df0,Running Blind,Team South Korea's Overdose,Noisia,Spectator,1293035,2684716,319,172,4.2,9.5,9.5,6.0,5.49,2000,4150,2020-11-13 09:25:24,1
4f5e83034271f9cb386a4f09eb5a8ae2,Theater of Life (TV Size),System Bugged,Suzuki Konomi,rew0825,1237954,2573856,89,198,4.3,9.4,9.4,6.0,5.35,636,8704,2020-11-15 03:03:42,1
f11d6e4422296c80400931650f1885a6,Theater of Life (TV Size),Cup,Suzuki Konomi,rew0825,1237954,2575050,89,198,2.5,6.0,6.0,2.0,1.74,348,3763,2020-11-15 03:03:42,1
da0103b96bdabd089dec8dde40404091,Theater of Life (TV Size),Salad,Suzuki Konomi,rew0825,1237954,2575574,89,198,3.0,7.0,7.0,3.0,2.39,393,3664,2020-11-15 03:03:42,1
bafd5eb91a807adbf6c0c40469396a51,Theater of Life (TV Size),Greaper's Overdose,Suzuki Konomi,rew0825,1237954,2575711,89,198,4.2,9.2,9.2,6.0,5.27,628,4870,2020-11-15 03:03:42,1
c6901189a2cd74538038377a961e5d75,Theater of Life (TV Size),Platter,Suzuki Konomi,rew0825,1237954,2577656,89,198,3.5,8.0,8.0,4.0,3.03,561,6184,2020-11-15 03:03:42,1
f15306b4f154f38a63cfd937946bb2f3,Theater of Life (TV Size),Rain,Suzuki Konomi,rew0825,1237954,2581601,89,198,4.0,9.0,9.0,5.0,4.15,618,6976,2020-11-15 03:03:42,1
